DateTime,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOLUME,AMT,DEALNUM,CHG,PCT_CHG,SWING
2017/6/29,3173.2014,3174.9811,3188.7741,3174.2835,3188.0625,12875547000,1.4725E+11,NaN,14.8611,0.468331,0.456656
2017/6/30,3188.0625,3176.9481,3193.2411,3171.5703,3192.4269,12146454300,1.43196E+11,NaN,4.3644,0.136898,0.679748
2017/7/3,3192.4269,3191.9982,3196.2861,3177.0244,3195.9116,14030571700,1.56576E+11,NaN,3.4847,0.109155,0.603356
2017/7/4,3195.9116,3192.8885,3193.0644,3174.314,3182.8039,14111496700,1.61455E+11,NaN,-13.1077,-0.41014,0.5867
2017/7/5,3182.8039,3179.2169,3207.3095,3174.7081,3207.1342,14829648300,1.73554E+11,NaN,24.3303,0.76443,1.024298
2017/7/6,3207.1342,3203.8631,3215.95,3188.7733,3212.444,17580928700,2.0221E+11,NaN,5.3098,0.165562,0.847383
2017/7/7,3212.444,3203.8225,3219.5232,3195.2905,3217.9567,17671541600,2.01938E+11,NaN,5.5127,0.171605,0.754338
2017/7/10,3217.9567,3208.4627,3223.3402,3203.2089,3212.6319,19892801000,2.22828E+11,NaN,-5.3248,-0.165471,0.625593
2017/7/11,3212.6319,3201.5169,3226.908,3199.2235,3203.0375,18783726200,2.05493E+11,NaN,-9.5944,-0.298646,0.861739
2017/7/12,3203.0375,3201.9292,3215.1962,3177.9346,3197.5439,18690088000,2.018E+11,NaN,-5.4936,-0.171512,1.163321
2017/7/13,3197.5439,3192.3615,3219.2683,3190.3393,3218.1632,19530361100,2.10821E+11,NaN,20.6193,0.644848,0.904726
2017/7/14,3218.1632,3212.0316,3222.9784,3204.8529,3222.4168,16012677300,1.74312E+11,NaN,4.2536,0.132175,0.563225
2017/7/17,3222.4168,3219.7914,3230.354,3139.5035,3176.4648,26620527400,2.74653E+11,NaN,-45.952,-1.42601,2.819328
2017/7/18,3176.4648,3159.7318,3187.671,3150.1284,3187.5672,19062306000,1.96452E+11,NaN,11.1024,0.349521,1.181899
2017/7/19,3187.5672,3181.4015,3232.9408,3179.73,3230.9762,27242072600,2.69771E+11,NaN,43.409,1.361822,1.669323
2017/7/20,3230.9762,3227.5056,3246.236,3225.4328,3244.8647,23210839200,2.45825E+11,NaN,13.8885,0.429855,0.643867
2017/7/21,3244.8647,3236.5881,3247.7122,3231.9556,3237.9817,20600325100,2.21957E+11,NaN,-6.883,-0.21212,0.485586
2017/7/24,3237.9817,3230.898,3261.1046,3230.0705,3250.5989,23305639900,2.50631E+11,NaN,12.6172,0.389662,0.95844
2017/7/25,3250.5989,3249.1376,3261.6454,3233.1376,3243.6894,20557387300,2.13405E+11,NaN,-6.9095,-0.212561,0.877001
2017/7/26,3243.6894,3244.4608,3264.8483,3228.0389,3247.6748,21354200500,2.28461E+11,NaN,3.9854,0.122866,1.1348
2017/7/27,3247.6748,3243.765,3251.9261,3220.6366,3249.7814,22848594500,2.42572E+11,NaN,2.1066,0.064865,0.963443
2017/7/28,3249.7814,3240.1728,3256.3706,3232.9634,3253.2404,18222688000,1.98429E+11,NaN,3.459,0.106438,0.72027
2017/7/31,3253.2404,3252.7519,3276.9461,3251.1941,3273.0283,24603944000,2.53526E+11,NaN,19.7879,0.608252,0.79158
2017/8/1,3273.0283,3274.3685,3292.6383,3273.5038,3292.6383,23719459400,2.5642E+11,NaN,19.61,0.599139,0.584612
2017/8/2,3292.6383,3288.5183,3305.4313,3282.0377,3285.0568,26673062800,2.79352E+11,NaN,-7.5815,-0.230256,0.710482
2017/8/3,3285.0568,3279.9864,3293.3686,3262.1554,3272.9286,23327700400,2.4355E+11,NaN,-12.1282,-0.369193,0.950157
2017/8/4,3272.9286,3269.3182,3287.1929,3261.3066,3262.0809,27590634000,2.85635E+11,NaN,-10.8477,-0.331437,0.790922
2017/8/7,3262.0809,3257.67,3280.1035,3243.7153,3279.4566,23117337900,2.31874E+11,NaN,17.3757,0.532657,1.11549
2017/8/8,3279.4566,3277.1887,3285.4833,3269.6582,3281.8728,25204353700,2.5577E+11,NaN,2.4162,0.073677,0.482553
2017/8/9,3281.8728,3277.8083,3277.9433,3263.8468,3275.573,23559790700,2.37815E+11,NaN,-6.2998,-0.191957,0.429526
2017/8/10,3275.573,3269.7347,3282.519,3236.1829,3261.7494,24068462200,2.51854E+11,NaN,-13.8236,-0.422021,1.414595
2017/8/11,3261.7494,3237.9222,3245.1163,3200.7481,3208.5413,26296299500,2.66998E+11,NaN,-53.2081,-1.631275,1.360258
2017/8/14,3208.5413,3206.0436,3240.0517,3206.0436,3237.3602,19034679600,2.09096E+11,NaN,28.8189,0.898193,1.059924
2017/8/15,3237.3602,3235.2298,3263.5892,3235.1013,3251.2617,18229799700,2.04596E+11,NaN,13.9015,0.429409,0.879973
2017/8/16,3251.2617,3247.8525,3248.785,3228.8705,3246.4512,17685205100,2.00833E+11,NaN,-4.8105,-0.147958,0.612516
2017/8/17,3246.4512,3253.8455,3269.1389,3251.4593,3268.4298,20362255100,2.28377E+11,NaN,21.9786,0.677004,0.544582
2017/8/18,3268.4298,3253.2434,3275.0763,3248.0833,3268.7243,19112248300,2.18438E+11,NaN,0.2945,0.00901,0.825871
2017/8/21,3268.7243,3274.5805,3287.5186,3270.4753,3286.9055,18612248300,2.09719E+11,NaN,18.1812,0.556217,0.521405
2017/8/22,3286.9055,3287.6147,3293.476,3274.941,3290.2257,18653799100,2.22927E+11,NaN,3.3202,0.101013,0.563904
2017/8/23,3290.2257,3283.7966,3299.4572,3274.4404,3287.7049,17983220800,2.0433E+11,NaN,-2.5208,-0.076615,0.760337
2017/8/24,3287.7049,3287.9594,3297.9886,3266.3589,3271.5117,16346893700,1.86245E+11,NaN,-16.1932,-0.492538,0.96206
2017/8/25,3271.5117,3271.4608,3331.9146,3271.4608,3331.5221,20583948200,2.27141E+11,NaN,60.0104,1.834332,1.847886
2017/8/28,3331.5221,3336.1264,3375.0339,3336.1264,3362.6514,25746143800,3.0532E+11,NaN,31.1293,0.934387,1.16786
2017/8/29,3362.6514,3362.0604,3374.5947,3354.4627,3365.2261,21950453500,2.68916E+11,NaN,2.5747,0.076568,0.598694
2017/8/30,3365.2261,3361.8207,3376.6481,3357.0803,3363.6266,24686331200,2.79641E+11,NaN,-1.5995,-0.04753,0.581471
2017/8/31,3363.6266,3361.4621,3367.3581,3340.6865,3360.8103,23441978100,2.69133E+11,NaN,-2.8163,-0.083728,0.792942
2017/9/1,3360.8103,3365.9913,3381.9252,3358.4724,3367.1194,28249758400,3.13722E+11,NaN,6.3091,0.187726,0.697832
2017/9/4,3367.1194,3369.7185,3381.4027,3359.1309,3379.583,26742784900,2.96348E+11,NaN,12.4636,0.370156,0.66145
2017/9/5,3379.583,3377.1968,3390.8233,3371.5706,3384.317,21655294600,2.45597E+11,NaN,4.734,0.140076,0.569677
2017/9/6,3384.317,3372.4277,3391.0105,3364.7645,3385.3888,22909078500,2.62035E+11,NaN,1.0718,0.03167,0.775518
2017/9/7,3385.3888,3383.6281,3387.7956,3363.1765,3365.4974,22111868500,2.64037E+11,NaN,-19.8914,-0.587566,0.727216
2017/9/8,3365.4974,3364.4275,3380.8898,3353.6876,3365.2426,19840518400,2.3516E+11,NaN,-0.2548,-0.007571,0.808267
2017/9/11,3365.2426,3365.3506,3384.81,3360.0462,3376.4188,21901101900,2.56889E+11,NaN,11.1762,0.332107,0.73587
2017/9/12,3376.4188,3381.487,3391.0694,3370.8519,3379.488,27291031900,3.25025E+11,NaN,3.0692,0.090901,0.598785
2017/9/13,3379.488,3374.7185,3387.1397,3366.5412,3384.147,19455071500,2.30733E+11,NaN,4.659,0.137861,0.609515
2017/9/14,3384.147,3383.47,3391.6435,3361.3335,3371.4256,22130648700,2.56744E+11,NaN,-12.7214,-0.375912,0.895647
2017/9/15,3371.4256,3365.1454,3365.5277,3345.3283,3353.6192,21976581600,2.52911E+11,NaN,-17.8064,-0.528156,0.599135
2017/9/18,3353.6192,3352.5134,3371.7486,3352.5134,3362.8587,19031967600,2.27939E+11,NaN,9.2395,0.275508,0.573565
2017/9/19,3362.8587,3365.5315,3370.4009,3344.7054,3356.8446,19112969100,2.20729E+11,NaN,-6.0141,-0.178839,0.764097
2017/9/20,3356.8446,3352.1848,3370.0978,3346.5356,3365.9959,19219666100,2.25839E+11,NaN,9.1513,0.272616,0.701915
2017/9/21,3365.9959,3364.6977,3377.8844,3356.8754,3357.8123,19744869500,2.31946E+11,NaN,-8.1836,-0.243126,0.624154
2017/9/22,3357.8123,3347.1569,3356.4514,3334.9846,3352.5294,17923400700,2.06583E+11,NaN,-5.2829,-0.157332,0.639309
2017/9/25,3352.5294,3344.5886,3350.9612,3334.9438,3341.5487,16962129300,2.02402E+11,NaN,-10.9807,-0.327535,0.477771
2017/9/26,3341.5487,3336.3497,3347.1629,3332.5985,3343.5826,13262859500,1.5904E+11,NaN,2.0339,0.060867,0.435858
2017/9/27,3343.5826,3340.8219,3349.6949,3340.2989,3345.2717,14308694500,1.68981E+11,NaN,1.6891,0.050518,0.281016
2017/9/28,3345.2717,3343.8446,3344.6005,3336.1784,3339.6421,14944430000,1.81956E+11,NaN,-5.6296,-0.168285,0.251761
2017/9/29,3339.6421,3340.3109,3357.0154,3340.3109,3348.9431,14486244300,1.75893E+11,NaN,9.301,0.278503,0.500188
2017/10/9,3348.9431,3403.2458,3410.1704,3366.965,3374.3781,19173605700,2.27441E+11,NaN,25.435,0.759493,1.29012
2017/10/10,3374.3781,3373.3446,3384.0262,3358.7953,3382.9879,17942384100,2.31149E+11,NaN,8.6098,0.255152,0.74772
2017/10/11,3382.9879,3381.488,3395.7794,3379.1634,3388.2838,18147670400,2.31155E+11,NaN,5.2959,0.156545,0.491163
2017/10/12,3388.2838,3385.5329,3390.2036,3372.5331,3386.1,16180938000,2.01668E+11,NaN,-2.1838,-0.064452,0.521518
2017/10/13,3386.1,3384.4883,3395.7484,3383.2392,3390.5233,13995476400,1.81118E+11,NaN,4.4233,0.130631,0.369428
2017/10/16,3390.5233,3393.2055,3400.5113,3374.7687,3378.4704,17433062000,2.21651E+11,NaN,-12.0529,-0.355488,0.759252
2017/10/17,3378.4704,3373.2342,3382.4072,3365.5646,3372.0407,12538172500,1.62911E+11,NaN,-6.4297,-0.190314,0.498527
2017/10/18,3372.0407,3373.5281,3383.2323,3371.9249,3381.7937,15722879100,1.94299E+11,NaN,9.753,0.289231,0.335328
2017/10/19,3381.7937,3374.6444,3378.7359,3359.6284,3370.1721,15847649500,1.87921E+11,NaN,-11.6216,-0.343652,0.565011
2017/10/20,3370.1721,3363.5138,3379.7652,3360.1001,3378.6481,12717285100,1.55065E+11,NaN,8.476,0.251501,0.583504
2017/10/23,3378.6481,3382.28,3385.2853,3374.705,3380.699,13084628900,1.64369E+11,NaN,2.0509,0.060702,0.313152
2017/10/24,3380.699,3376.5989,3388.6886,3374.1246,3388.2477,13989751100,1.78553E+11,NaN,7.5487,0.223288,0.430798
2017/10/25,3388.2477,3384.8579,3398.3041,3382.0338,3396.8975,12313122200,1.60061E+11,NaN,8.6498,0.255288,0.480198
2017/10/26,3396.8975,3397.519,3414.2415,3391.4549,3407.5671,18376862500,2.38596E+11,NaN,10.6696,0.314098,0.670806
2017/10/27,3407.5671,3404.4978,3421.1026,3402.1141,3416.8124,17025717300,2.12377E+11,NaN,9.2453,0.271317,0.557245
2017/10/30,3416.8124,3413.8679,3419.7315,3357.2762,3390.3371,20834928600,2.57777E+11,NaN,-26.4753,-0.774854,1.827882
2017/10/31,3390.3371,3380.999,3397.0988,3376.1238,3393.3417,15349820600,1.9993E+11,NaN,3.0046,0.088622,0.61867
2017/11/1,3393.3417,3393.9678,3410.3519,3388.5978,3395.9125,18056612700,2.31978E+11,NaN,2.5708,0.07576,0.641082
2017/11/2,3395.9125,3391.652,3391.652,3372.2131,3383.3095,16686426700,2.10015E+11,NaN,-12.603,-0.371123,0.572421
2017/11/3,3383.3095,3377.7356,3380.57,3347.3603,3371.7441,17271479000,2.07438E+11,NaN,-11.5654,-0.341837,0.981574
2017/11/6,3371.7441,3369.685,3389.3826,3356.5337,3388.1742,15463646800,2.04311E+11,NaN,16.4301,0.487288,0.974241
2017/11/7,3388.1742,3389.4721,3415.1482,3387.9459,3413.5748,19057174600,2.42596E+11,NaN,25.4006,0.749684,0.80286
2017/11/8,3413.5748,3409.1474,3434.4918,3404.8811,3415.4602,18543647000,2.42026E+11,NaN,1.8854,0.055232,0.86744
2017/11/9,3415.4602,3410.6723,3428.7704,3408.6186,3427.7946,15865042600,2.05434E+11,NaN,12.3344,0.361134,0.590017
2017/11/10,3427.7946,3423.1846,3438.7924,3414.3286,3432.6731,18927650300,2.55772E+11,NaN,4.8785,0.142322,0.713689
2017/11/13,3432.6731,3435.1839,3449.1638,3435.0849,3447.8358,20538905400,2.66738E+11,NaN,15.1627,0.441717,0.410144
2017/11/14,3447.8358,3446.5453,3450.4949,3419.6919,3429.5482,19647267400,2.67435E+11,NaN,-18.2876,-0.530408,0.893401
2017/11/15,3429.5482,3416.2112,3423.7495,3396.381,3402.5245,16879207600,2.39734E+11,NaN,-27.0237,-0.787967,0.798021
2017/11/16,3402.5245,3393.1937,3409.6532,3390.5888,3399.2503,15668433200,2.20862E+11,NaN,-3.2742,-0.096229,0.560302
2017/11/17,3399.2503,3392.6834,3403.2855,3373.2956,3382.9075,24945815300,3.1375E+11,NaN,-16.3428,-0.480777,0.88225
2017/11/20,3382.9075,3361.3563,3393.1063,3337.116,3392.3988,17652468300,2.28308E+11,NaN,9.4913,0.280566,1.655094
2017/11/21,3392.3988,3382.3595,3419.802,3377.5989,3410.4977,19687180300,2.65304E+11,NaN,18.0989,0.533513,1.244049
2017/11/22,3410.4977,3417.3313,3442.1777,3404.2865,3430.4643,21356709300,2.73675E+11,NaN,19.9666,0.585445,1.111017
2017/11/23,3430.4643,3425.0093,3429.4237,3342.3324,3351.9182,21526539300,2.70469E+11,NaN,-78.5461,-2.289664,2.538761
2017/11/24,3351.9182,3340.3842,3360.7459,3328.3339,3353.8207,15956966300,2.07624E+11,NaN,1.9025,0.056759,0.966969
2017/11/27,3353.8207,3346.6567,3347.0506,3315.2642,3322.2298,16643917000,2.05803E+11,NaN,-31.5909,-0.941938,0.947767
2017/11/28,3322.2298,3311.2322,3333.7998,3300.7808,3333.657,13824779900,1.67063E+11,NaN,11.4272,0.343962,0.993881
2017/11/29,3333.657,3335.5671,3343.0624,3305.5721,3337.862,18380593200,2.17769E+11,NaN,4.205,0.126138,1.1246
2017/11/30,3337.862,3328.6427,3340.9201,3306.2832,3317.1884,15659585100,1.92077E+11,NaN,-20.6736,-0.619367,1.037697
2017/12/1,3317.1884,3315.1051,3324.5161,3302.4398,3317.6174,13919830000,1.7749E+11,NaN,0.429,0.012933,0.665512
2017/12/4,3317.6174,3310.3814,3323.9961,3304.1034,3309.6183,14805328800,1.85025E+11,NaN,-7.9991,-0.24111,0.599608
2017/12/5,3309.6183,3301.6906,3315.7373,3300.5117,3303.6751,20827886200,2.4349E+11,NaN,-5.9432,-0.179574,0.460041
2017/12/6,3303.6751,3291.3128,3296.2013,3254.6108,3293.9648,15160445200,1.79174E+11,NaN,-9.7103,-0.293924,1.258916
2017/12/7,3293.9648,3283.2791,3291.2817,3259.1637,3272.0542,13210590000,1.61765E+11,NaN,-21.9106,-0.665174,0.975056
2017/12/8,3272.0542,3264.4776,3297.1304,3258.7593,3289.9924,13320931400,1.65762E+11,NaN,17.9382,0.548224,1.172691
2017/12/11,3289.9924,3290.4881,3322.6736,3288.2949,3322.1956,13196598400,1.72986E+11,NaN,32.2032,0.978823,1.044948
2017/12/12,3322.1956,3320.3103,3320.3103,3280.3291,3280.8136,12460482700,1.60979E+11,NaN,-41.382,-1.245622,1.203457
2017/12/13,3280.8136,3278.3968,3304.0101,3273.3248,3303.0373,11199864700,1.45295E+11,NaN,22.2237,0.677384,0.935295
2017/12/14,3303.0373,3302.9322,3309.5295,3282.5732,3292.4385,12054423500,1.51346E+11,NaN,-10.5988,-0.32088,0.816106
2017/12/15,3292.4385,3287.5292,3287.5292,3259.3883,3266.1371,13094061800,1.61878E+11,NaN,-26.3014,-0.798843,0.854713
2017/12/18,3266.1371,3268.0335,3280.5438,3254.1775,3267.9224,12070038900,1.49738E+11,NaN,1.7853,0.054661,0.807262
2017/12/19,3267.9224,3266.0191,3296.9398,3266.0191,3296.5384,11514013400,1.50787E+11,NaN,28.616,0.875663,0.946188
2017/12/20,3296.5384,3296.7403,3300.2124,3276.1201,3287.6057,13774511800,1.67962E+11,NaN,-8.9327,-0.270972,0.730836
2017/12/21,3287.6057,3281.1179,3309.2233,3267.4042,3300.0593,14212792700,1.7374E+11,NaN,12.4536,0.378805,1.272023
2017/12/22,3300.0593,3297.6852,3307.3276,3293.4415,3297.063,12404732600,1.52099E+11,NaN,-2.9963,-0.090795,0.420783
2017/12/25,3297.063,3296.2106,3312.2998,3270.4407,3280.461,14689363500,1.77294E+11,NaN,-16.602,-0.503539,1.269588
2017/12/26,3280.461,3277.8372,3307.2994,3274.3274,3306.1246,14243450100,1.74679E+11,NaN,25.6636,0.782317,1.005103
